# [Fe/H], [Mg/Fe], feh_sig, mgfe_sig
-3.369702562512519428e+00,5.765694778554248945e-01,1.000000000000000056e-01,1.000000000000000056e-01
-5.297025625125194592e-01,4.065694778554249100e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.589702562512519624e+00,6.765694778554249833e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.199702562512519499e+00,4.365694778554249367e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.189702562512519712e+00,4.565694778554249544e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.997025625125194770e-01,5.865694778554249034e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.399702562512519455e+00,7.265694778554249167e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.589702562512519624e+00,5.565694778554249877e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.749702562512519766e+00,7.765694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.609702562512519641e+00,4.565694778554249544e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.119702562512519428e+00,5.665694778554248856e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.069702562512519606e+00,5.265694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.697025625125194281e-01,4.265694778554249278e-01,1.000000000000000056e-01,1.000000000000000056e-01
-5.797025625125193926e-01,4.565694778554249544e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.289702562512519357e+00,4.765694778554249167e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.589702562512519624e+00,5.065694778554249433e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.499702562512519544e+00,9.965694778554249345e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.339702562512519624e+00,2.765694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.189702562512519712e+00,4.165694778554249189e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.919702562512519695e+00,3.065694778554249322e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.099702562512519632e+00,1.565694778554249655e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.259702562512519552e+00,5.565694778554249877e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.729702562512519748e+00,5.965694778554249122e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.609702562512519641e+00,9.465694778554248900e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.299702562512519588e+00,7.465694778554249345e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.479702562512519748e+00,5.665694778554248856e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.819702562512519606e+00,7.165694778554249078e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.597025625125194193e-01,8.365694778554249034e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.539702562512519357e+00,9.265694778554249833e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.849702562512519410e+00,3.265694778554249500e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.119702562512519428e+00,3.965694778554249567e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.629702562512519659e+00,3.965694778554249567e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.669702562512519695e+00,6.565694778554249655e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.297025625125195036e-01,3.765694778554249389e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.059702562512519375e+00,7.165694778554249078e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.079702562512519393e+00,9.065694778554249655e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.029702562512519570e+00,6.865694778554248812e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.569702562512519606e+00,3.465694778554249122e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.799702562512519588e+00,6.465694778554249567e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.739702562512519535e+00,5.865694778554249034e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.199702562512519499e+00,5.965694778554249122e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.989702562512519535e+00,6.865694778554248812e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.809702562512519375e+00,4.665694778554249078e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.497025625125194992e-01,3.565694778554249211e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.159702562512519464e+00,5.265694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.289702562512519357e+00,6.665694778554249744e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.597025625125195081e-01,3.765694778554249389e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.899702562512519455e+00,7.565694778554249433e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.797025625125194925e-01,1.565694778554249655e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.009702562512519552e+00,5.265694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.419702562512519473e+00,7.265694778554249167e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.889702562512519446e+00,5.965694778554249122e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.919702562512519473e+00,4.865694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.797025625125194592e-01,1.865694778554249644e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.869702562512519650e+00,4.765694778554249167e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.659702562512519464e+00,3.965694778554249567e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.997025625125194326e-01,5.365694778554249700e-01,1.000000000000000056e-01,1.000000000000000056e-01
-5.597025625125194859e-01,2.465694778554249622e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.197025625125194281e-01,2.365694778554249533e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.897025625125194459e-01,2.865694778554249145e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.969702562512519517e+00,5.765694778554248945e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.879702562512519659e+00,8.765694778554249389e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.019702562512519561e+00,4.865694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.397025625125194237e-01,3.165694778554249411e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.097025625125194859e-01,2.165694778554249633e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.797025625125194148e-01,5.565694778554249877e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.197025625125194725e-01,5.565694778554249877e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.897025625125194681e-01,4.965694778554249345e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.619702562512519650e+00,6.865694778554248812e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.397025625125195070e-01,1.265694778554249667e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.109702562512519641e+00,5.965694778554249122e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.129702562512519659e+00,9.765694778554249167e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.239702562512519535e+00,5.865694778554249034e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.169702562512519695e+00,6.365694778554249478e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.059702562512519597e+00,5.465694778554249789e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.297025625125194370e-01,2.165694778554249633e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.697025625125194725e-01,3.065694778554249322e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.409702562512519464e+00,3.565694778554249211e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.649702562512519455e+00,7.065694778554248989e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.097025625125194637e-01,4.165694778554249189e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.539702562512519357e+00,8.065694778554249877e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.689702562512519712e+00,3.465694778554249122e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.599702562512519410e+00,7.065694778554248989e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.419702562512519473e+00,6.465694778554249567e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.797025625125194148e-01,5.765694778554248945e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.019702562512519339e+00,5.465694778554249789e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.309702562512519375e+00,9.765694778554249167e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.139702562512519446e+00,6.765694778554249833e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.297025625125193926e-01,3.065694778554249322e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.069702562512519606e+00,5.865694778554249034e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.989702562512519535e+00,6.365694778554249478e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.797025625125194814e-01,2.365694778554249533e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.149702562512519677e+00,8.665694778554249300e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.239702562512519535e+00,8.365694778554249034e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.949702562512519499e+00,5.765694778554248945e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.009702562512519552e+00,5.065694778554249433e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.897025625125194237e-01,4.965694778554249345e-01,1.000000000000000056e-01,1.000000000000000056e-01
-5.597025625125194859e-01,2.665694778554249522e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.497025625125194548e-01,2.165694778554249633e-01,1.000000000000000056e-01,1.000000000000000056e-01
-5.297025625125194592e-01,2.465694778554249622e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.709702562512519508e+00,5.365694778554249700e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.749702562512519544e+00,7.065694778554248989e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.397025625125194903e-01,4.865694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.897025625125194237e-01,4.865694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.669702562512519473e+00,2.065694778554249544e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.699702562512519499e+00,3.665694778554249300e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.759702562512519552e+00,3.965694778554249567e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.609702562512519641e+00,4.865694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.719702562512519517e+00,4.065694778554249100e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.669702562512519695e+00,6.165694778554249300e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.739702562512519535e+00,2.865694778554249145e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.439702562512519712e+00,2.665694778554249522e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.419702562512519473e+00,5.565694778554249877e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.997025625125194770e-01,4.765694778554249167e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.739702562512519535e+00,7.765694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.749702562512519766e+00,5.365694778554249700e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.669702562512519695e+00,5.765694778554248945e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.769702562512519339e+00,8.865694778554249478e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.869702562512519650e+00,7.165694778554249078e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.097025625125194859e-01,3.465694778554249122e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.197025625125194948e-01,5.865694778554249034e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.619702562512519650e+00,-4.234305221445750500e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.409702562512519464e+00,5.465694778554249789e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.429702562512519481e+00,5.865694778554249034e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.499702562512519544e+00,6.465694778554249567e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.389702562512519446e+00,8.365694778554249034e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.409702562512519464e+00,4.965694778554249345e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.349702562512519410e+00,8.265694778554248945e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.329702562512519393e+00,4.565694778554249544e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.339702562512519624e+00,5.565694778554249877e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.349702562512519410e+00,6.065694778554249211e-01,1.000000000000000056e-01,1.000000000000000056e-01
-5.997025625125194104e-01,4.565694778554249544e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.669702562512519695e+00,4.965694778554249345e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.569702562512519606e+00,7.265694778554249167e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.659702562512519464e+00,5.565694778554249877e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.849702562512519410e+00,7.865694778554249700e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.599702562512519410e+00,6.565694778554249655e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.619702562512519428e+00,7.165694778554249078e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.529702562512519570e+00,4.365694778554249367e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.429702562512519481e+00,6.365694778554249478e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.409702562512519464e+00,4.465694778554249456e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.709702562512519508e+00,4.665694778554249078e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.409702562512519464e+00,5.865694778554249034e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.397025625125194903e-01,5.365694778554249700e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.819702562512519606e+00,6.665694778554249744e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.899702562512519677e+00,6.565694778554249655e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.819702562512519606e+00,6.665694778554249744e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.939702562512519712e+00,6.965694778554248900e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.949702562512519499e+00,7.765694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.859702562512519641e+00,4.865694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.859702562512519641e+00,4.865694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.909702562512519464e+00,8.365694778554249034e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.799702562512519588e+00,6.965694778554248900e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.959702562512519730e+00,4.965694778554249345e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.159702562512519464e+00,6.965694778554248900e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.249702562512519766e+00,9.765694778554249167e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.269702562512519339e+00,9.365694778554248812e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.349702562512519410e+00,6.656947785542496887e-02,1.000000000000000056e-01,1.000000000000000056e-01
-2.729702562512519748e+00,4.065694778554249100e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.619702562512519650e+00,4.365694778554249367e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.729702562512519526e+00,2.165694778554249633e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.949702562512519499e+00,1.165694778554249578e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.869702562512519650e+00,4.465694778554249456e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.949702562512519499e+00,4.365694778554249367e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.539702562512519579e+00,4.965694778554249345e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.897025625125194237e-01,5.465694778554249789e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.329702562512519615e+00,3.265694778554249500e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.339702562512519624e+00,3.365694778554249589e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.669702562512519473e+00,6.065694778554249211e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.699702562512519499e+00,4.365694778554249367e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.479702562512519526e+00,4.165694778554249189e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.739702562512519535e+00,4.065694778554249100e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.139702562512519446e+00,5.665694778554248856e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.897025625125194681e-01,4.565694778554249544e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.697025625125194281e-01,5.765694778554248945e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.069702562512519606e+00,5.565694778554249877e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.149702562512519455e+00,4.965694778554249345e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.839702562512519624e+00,4.865694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.099702562512519632e+00,6.065694778554249211e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.997025625125194548e-01,6.165694778554249300e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.859702562512519641e+00,5.665694778554248856e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.349702562512519410e+00,3.865694778554249478e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.239702562512519535e+00,4.065694778554249100e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.689702562512519712e+00,3.865694778554249478e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.059702562512519375e+00,5.365694778554249700e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.239702562512519535e+00,4.965694778554249345e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.539702562512519357e+00,5.165694778554249522e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.139702562512519446e+00,5.265694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.709702562512519508e+00,6.765694778554249833e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.569702562512519606e+00,4.665694778554249078e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.259702562512519552e+00,3.365694778554249589e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.019702562512519561e+00,4.365694778554249367e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.029702562512519570e+00,5.465694778554249789e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.059702562512519375e+00,5.265694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.169702562512519473e+00,5.065694778554249433e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.849702562512519632e+00,2.365694778554249533e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.797025625125194148e-01,5.365694778554249700e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.649702562512519455e+00,5.465694778554249789e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.419702562512519473e+00,6.265694778554249389e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.397025625125194237e-01,5.265694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.389702562512519446e+00,4.265694778554249278e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.319702562512519606e+00,4.665694778554249078e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.319702562512519606e+00,4.665694778554249078e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.279702562512519570e+00,5.265694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.897025625125194681e-01,6.465694778554249567e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.697025625125194059e-01,5.665694778554248856e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.039702562512519579e+00,6.765694778554249833e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.909702562512519464e+00,4.265694778554249278e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.059702562512519597e+00,5.265694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.849702562512519632e+00,2.665694778554249522e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.809702562512519597e+00,5.765694778554248945e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.979702562512519526e+00,2.565694778554249433e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.639702562512519446e+00,5.565694778554249877e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.959702562512519730e+00,4.265694778554249278e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.859702562512519641e+00,9.865694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.899702562512519677e+00,1.286569477855425081e+00,1.000000000000000056e-01,1.000000000000000056e-01
-2.829702562512519393e+00,3.665694778554249300e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.709702562512519730e+00,5.065694778554249433e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.869702562512519428e+00,5.865694778554249034e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.699702562512519499e+00,5.765694778554248945e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.819702562512519606e+00,9.365694778554248812e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.869702562512519650e+00,6.465694778554249567e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.229702562512519748e+00,2.065694778554249544e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.989702562512519535e+00,5.565694778554249877e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.089702562512519624e+00,8.265694778554248945e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.579702562512519393e+00,8.665694778554249300e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.429702562512519481e+00,7.565694778554249433e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.239702562512519535e+00,5.365694778554249700e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.319702562512519606e+00,6.465694778554249567e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.279702562512519570e+00,4.565694778554249544e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.797025625125194370e-01,5.265694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.797025625125194592e-01,3.465694778554249122e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.749702562512519544e+00,5.065694778554249433e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.597025625125194415e-01,2.565694778554249433e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.597025625125193971e-01,3.565694778554249211e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.019702562512519561e+00,4.765694778554249167e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.069702562512519606e+00,4.865694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.069702562512519606e+00,5.365694778554249700e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.259702562512519552e+00,5.765694778554248945e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.009702562512519552e+00,5.265694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.169702562512519695e+00,6.165694778554249300e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.099702562512519632e+00,3.265694778554249500e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.699702562512519499e+00,7.065694778554248989e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.997025625125194770e-01,2.865694778554249145e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.869702562512519650e+00,3.465694778554249122e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.697025625125194281e-01,4.865694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.409702562512519464e+00,4.565694778554249544e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.239702562512519535e+00,5.665694778554248856e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.559702562512519375e+00,7.565694778554249433e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.339702562512519624e+00,5.865694778554249034e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.179702562512519481e+00,5.265694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.349702562512519632e+00,5.765694778554248945e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.949702562512519499e+00,4.865694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.119702562512519650e+00,5.665694778554248856e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.719702562512519517e+00,5.365694778554249700e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.389702562512519446e+00,6.465694778554249567e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.997025625125194548e-01,5.865694778554249034e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.269702562512519561e+00,5.665694778554248856e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.279702562512519570e+00,4.865694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.189702562512519712e+00,5.065694778554249433e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.979702562512519748e+00,4.765694778554249167e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.169702562512519695e+00,8.065694778554249877e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.609702562512519641e+00,4.865694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.959702562512519508e+00,4.765694778554249167e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.369702562512519428e+00,7.365694778554249256e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.509702562512519552e+00,6.365694778554249478e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.129702562512519659e+00,6.965694778554248900e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.597025625125194637e-01,2.765694778554249611e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.997025625125193882e-01,3.565694778554249211e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.397025625125194459e-01,3.765694778554249389e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.119702562512519650e+00,6.465694778554249567e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.702562512519493504e-03,-3.430522144575041260e-03,1.000000000000000056e-01,1.000000000000000056e-01
-9.702562512519493504e-03,-3.430522144575041260e-03,1.000000000000000056e-01,1.000000000000000056e-01
-9.702562512519493504e-03,-3.430522144575041260e-03,1.000000000000000056e-01,1.000000000000000056e-01
-9.702562512519493504e-03,-3.430522144575041260e-03,1.000000000000000056e-01,1.000000000000000056e-01
-9.702562512519493504e-03,-3.430522144575041260e-03,1.000000000000000056e-01,1.000000000000000056e-01
-9.702562512519493504e-03,-3.430522144575041260e-03,1.000000000000000056e-01,1.000000000000000056e-01
-9.702562512519493504e-03,-3.430522144575041260e-03,1.000000000000000056e-01,1.000000000000000056e-01
-9.702562512519493504e-03,-3.430522144575041260e-03,1.000000000000000056e-01,1.000000000000000056e-01
-9.702562512519493504e-03,-3.430522144575041260e-03,1.000000000000000056e-01,1.000000000000000056e-01
-9.702562512519493504e-03,-3.430522144575041260e-03,1.000000000000000056e-01,1.000000000000000056e-01
-9.702562512519493504e-03,-3.430522144575041260e-03,1.000000000000000056e-01,1.000000000000000056e-01
-9.702562512519493504e-03,-3.430522144575041260e-03,1.000000000000000056e-01,1.000000000000000056e-01
-9.702562512519493504e-03,-3.430522144575041260e-03,1.000000000000000056e-01,1.000000000000000056e-01
