Kr81 8.58E+07
Kr82 1.32E+07
Kr83 3.55E+07
Kr84 5.59E+06
Kr85 8.28E+06
Kr86 5.01E+05
Kr87 2.67E+06
Kr88 0.00E+00
Rb78 3.35E+07
Rb79 5.90E+07
Rb80 1.23E+08
Rb81 1.34E+08
Rb82 1.60E+08
Rb83 9.66E+07
Rb84 1.61E+08
Rb85 3.49E+07
Rb86 2.92E+07
Rb87 2.33E+06
Rb88 1.69E+07
Rb89 0.00E+00
Sr83 1.47E+08
Sr84 5.36E+07
Sr85 1.10E+08
Sr86 9.36E+06
Sr87 1.36E+07
Sr88 9.09E+05
Sr89 2.88E+06
Sr90 2.92E+06
Sr91 7.04E+06
Sr92 0.00E+00
Y84  8.55E+07
Y85  1.65E+08
Y86  2.37E+08
Y87  1.09E+08
Y88  1.50E+08
Y89  2.84E+06
Y90  3.65E+07
Y91  1.22E+07
Y92  5.36E+07
Y93  2.04E+07
Y94  3.14E+07
Y95  6.93E+06
Y96  0.00E+00
Zr88 6.33E+07
Zr89 1.05E+08
Zr90 3.09E+06
Zr91 9.10E+06
Zr92 4.95E+06
Zr93 1.44E+07
Zr94 3.93E+06
Zr95 1.21E+07
Zr96 1.61E+06
Zr97 2.27E+06
Zr98 0.00E+00
Nb90 1.99E+08
Nb91 5.13E+07
Nb92 7.78E+07
Nb93 3.88E+07
Nb94 6.89E+07
Nb95 8.79E+07
Nb96 1.07E+08
Nb97 3.27E+07
Nb98 5.77E+07
Nb99 2.28E+07
Nb100 0.00E+00
Mo91 1.02E+08
Mo92 1.02E+07
Mo93 5.50E+07
Mo94 1.52E+07
Mo95 4.36E+07
Mo96 1.68E+07
Mo97 5.06E+07
Mo98 1.49E+07
Mo99 3.18E+07
Mo100 1.61E+07
Mo101 0.00E+00
Tc92 1.08E+08
Tc93 1.02E+08
Tc94 1.69E+08
Tc95 1.24E+08
Tc96 1.83E+08
Tc97 1.23E+08
Tc98 2.12E+08
Tc99 1.16E+08
Tc100 1.78E+08
Tc101 4.89E+07
Tc102 1.14E+08
Tc103 4.72E+07
Tc104 1.81E+08
Tc105 0.00E+00
Ru95 1.08E+08
Ru96 3.49E+07
Ru97 1.21E+08
Ru98 2.56E+07
Ru99 9.09E+07
Ru100 3.05E+07
Ru101 1.46E+08
Ru102 2.75E+07
Ru103 6.08E+07
Ru104 2.36E+07
Ru105 4.74E+07
Ru106 0.00E+00
Rh96 1.58E+08
Rh97 1.53E+08
Rh98 2.85E+08
Rh99 1.51E+08
Rh100 1.15E+08
Rh101 1.18E+08
Rh102 2.39E+08
Rh103 1.38E+08
Rh104 2.11E+08
Rh105 1.05E+08
Rh106 1.76E+08
Rh107 7.66E+07
Rh108 2.19E+08
Rh109 7.68E+07
Rh110 0.00E+00
Pd101 1.63E+08
Pd102 5.49E+07
Pd103 1.49E+08
Pd104 4.24E+07
Pd105 1.71E+08
Pd106 3.71E+07
Pd107 1.95E+08
Pd108 2.98E+07
Pd109 9.02E+07
Pd110 2.14E+07
Pd111 6.64E+07
Pd112 0.00E+00
Ag102 2.46E+08
Ag103 1.84E+08
Ag104 3.13E+08
Ag105 1.78E+08
Ag106 2.73E+08
Ag107 1.20E+08
Ag108 2.54E+08
Ag109 1.26E+08
Ag110 1.83E+08
Ag111 9.98E+07
Ag112 1.67E+08
Ag113 6.52E+07
Ag114 1.42E+08
Ag115 4.07E+07
Ag116 0.00E+00
Cd105 1.97E+08
Cd106 4.35E+07
Cd107 1.81E+08
Cd108 2.95E+07
Cd109 1.68E+08
Cd110 3.61E+07
Cd111 1.53E+08
Cd112 3.46E+07
Cd113 1.05E+08
Cd114 1.87E+07
Cd115 4.16E+07
Cd116 8.68E+06
Cd117 4.04E+07
Cd118 7.74E+06
Cd119 2.60E+07
Cd120 3.47E+06
Cd121 1.06E+07
Cd122 0.00E+00
In106 2.60E+08
In107 2.17E+08
In108 3.14E+08
In109 2.11E+08
In110 3.08E+08
In111 1.93E+08
In112 2.60E+08
In113 1.14E+08
In114 1.80E+08
In115 1.04E+08
In116 1.92E+08
In117 1.02E+08
In118 1.66E+08
In119 6.21E+07
In120 2.00E+08
In121 3.62E+07
In122 1.22E+08
In123 1.66E+07
In124 5.01E+07
In125 6.49E+06
In126 0.00E+00
Sn111 2.01E+08
Sn112 3.04E+07
Sn113 1.35E+08
Sn114 1.98E+07
Sn115 5.02E+07
Sn116 1.36E+07
Sn117 4.73E+07
Sn118 9.23E+06
Sn119 3.18E+07
Sn120 5.35E+06
Sn121 2.75E+07
Sn122 3.25E+06
Sn123 1.90E+07
Sn124 1.78E+06
Sn125 8.32E+06
Sn126 1.41E+06
Sn127 0.00E+00
Sb112 4.18E+08
Sb113 2.66E+08
Sb114 3.36E+08
Sb115 2.42E+08
Sb116 3.31E+08
Sb117 1.93E+08
Sb118 2.59E+08
Sb119 1.49E+08
Sb120 5.00E+08
Sb121 7.71E+07
Sb122 2.21E+08
Sb123 4.52E+07
Sb124 1.28E+08
Sb125 4.10E+07
Sb126 5.96E+07
Sb127 1.72E+07
Sb128 2.79E+07
Sb129 5.55E+06
Sb130 0.00E+00
Te119 2.19E+08
Te120 6.14E+07
Te121 1.59E+08
Te122 4.32E+07
Te123 1.19E+08
Te124 2.27E+07
Te125 6.78E+07
Te126 1.19E+07
Te127 4.53E+07
Te128 6.54E+06
Te129 2.03E+07
Te130 2.16E+06
Te131 6.65E+06
Te132 0.00E+00
I120 1.23E+09
I121 3.36E+08
I122 4.04E+08
I123 2.69E+08
I124 3.83E+08
I125 1.85E+08
I126 2.79E+08
I127 9.24E+07
I128 1.57E+08
I129 6.18E+07
I130 9.48E+07
I131 2.73E+07
I132 3.48E+07
I133 9.02E+06
I134 8.52E+06
I135 3.06E+04
I136 0.00E+00
Xe123 3.34E+08
Xe124 9.31E+07
Xe125 2.49E+08
Xe126 5.22E+07
Xe127 1.58E+08
Xe128 3.61E+07
Xe129 7.51E+07
Xe130 2.05E+07
Xe131 4.94E+07
Xe132 9.46E+06
Xe133 1.87E+07
Xe134 2.96E+06
Xe135 6.19E+06
Xe136 1.30E+05
Xe137 0.00E+00
Cs124 6.46E+08
Cs125 3.91E+08
Cs126 5.82E+08
Cs127 3.14E+08
Cs128 1.18E+09
Cs129 2.66E+08
Cs130 3.61E+08
Cs131 1.81E+08
Cs132 2.60E+08
Cs133 7.44E+07
Cs134 1.05E+08
Cs135 2.94E+07
Cs136 3.46E+07
Cs137 1.60E+06
Cs138 0.00E+00
Ba129 5.33E+08
Ba130 1.10E+08
Ba131 2.21E+08
Ba132 5.53E+07
Ba133 1.42E+08
Ba134 2.56E+07
Ba135 6.69E+07
Ba136 8.95E+06
Ba137 1.14E+07
Ba138 5.78E+05
Ba139 4.20E+06
Ba140 0.00E+00
La130 2.88E+09
La131 5.36E+08
La132 7.38E+08
La133 4.59E+08
La134 4.83E+08
La135 2.49E+08
La136 3.06E+08
La137 1.08E+08
La138 1.12E+08
La139 5.76E+06
La140 3.64E+07
La141 1.84E+07
La142 4.17E+07
La143 0.00E+00
Ce135 2.03E+08
Ce136 4.82E+07
Ce137 1.44E+08
Ce138 2.62E+07
Ce139 3.22E+07
Ce140 1.61E+06
Ce141 1.15E+07
Ce142 4.11E+06
Ce143 1.66E+07
Ce144 4.56E+06
Ce145 2.88E+07
Ce146 0.00E+00
Pr136 9.54E+08
Pr137 5.36E+08
Pr138 6.54E+08
Pr139 2.57E+08
Pr140 2.36E+08
Pr141 1.67E+07
Pr142 7.07E+07
Pr143 5.13E+07
Pr144 1.18E+08
Pr145 5.39E+07
Pr146 1.14E+08
Pr147 3.19E+07
Pr148 1.20E+08
Pr149 7.70E+07
Pr150 0.00E+00
Nd140 8.31E+07
Nd141 1.45E+08
Nd142 5.10E+06
Nd143 3.71E+07
Nd144 1.19E+07
Nd145 6.26E+07
Nd146 1.31E+07
Nd147 8.15E+07
Nd148 2.11E+07
Nd149 7.71E+07
Nd150 2.32E+07
Nd151 0.00E+00
Pm142 4.35E+08
Pm143 1.14E+08
Pm144 3.38E+08
Pm145 1.64E+08
Pm146 8.58E+08
Pm147 1.92E+08
Pm148 4.52E+08
Pm149 3.75E+08
Pm150 1.69E+09
Pm151 1.29E+08
Pm152 2.19E+08
Pm153 7.79E+07
Pm154 0.00E+00
Sm143 3.46E+08
Sm144 1.33E+07
Sm145 1.65E+08
Sm146 4.24E+07
Sm147 1.47E+08
Sm148 3.47E+07
Sm149 2.59E+08
Sm150 6.01E+07
Sm151 3.63E+08
Sm152 6.94E+07
Sm153 2.02E+08
Sm154 3.25E+07
Sm155 4.52E+07
Sm156 0.00E+00
Eu144 7.95E+08
Eu145 2.79E+08
Eu146 6.84E+08
Eu147 3.65E+08
Eu148 1.02E+09
Eu149 3.60E+08
Eu150 5.10E+08
Eu151 5.75E+08
Eu152 1.09E+09
Eu153 4.66E+08
Eu154 6.40E+08
Eu155 2.01E+08
Eu156 2.01E+08
Eu157 1.00E+08
Eu158 3.36E+08
Eu159 1.10E+08
Eu160 0.00E+00
Gd151 4.02E+08
Gd152 1.50E+08
Gd153 7.23E+08
Gd154 1.49E+08
Gd155 4.13E+08
Gd156 1.01E+08
Gd157 2.03E+08
Gd158 4.99E+07
Gd159 1.01E+08
Gd160 2.60E+07
Gd161 0.00E+00
Tb152 1.12E+09
Tb153 6.73E+08
Tb154 4.05E+09
Tb155 4.54E+08
Tb156 8.55E+08
Tb157 3.07E+08
Tb158 5.67E+08
Tb159 2.24E+08
Tb160 4.75E+08
Tb161 1.28E+08
Tb162 1.56E+08
Tb163 6.54E+07
Tb164 2.65E+08
Tb165 0.00E+00
Dy155 6.83E+08
Dy156 2.34E+08
Dy157 5.08E+08
Dy158 1.95E+08
Dy159 3.30E+08
Dy160 1.42E+08
Dy161 2.98E+08
Dy162 7.42E+07
Dy163 1.66E+08
Dy164 3.61E+07
Dy165 6.91E+07
Dy166 0.00E+00
Ho156 9.53E+08
Ho157 7.54E+08
Ho158 9.08E+08
Ho159 5.90E+08
Ho160 7.63E+08
Ho161 4.28E+08
Ho162 5.10E+08
Ho163 3.09E+08
Ho164 3.37E+08
Ho165 1.90E+08
Ho166 6.16E+08
Ho167 1.03E+08
Ho168 1.67E+08
Ho169 6.16E+07
Ho170 0.00E+00
Er161 5.14E+08
Er162 2.49E+08
Er163 4.26E+08
Er164 1.94E+08
Er165 3.02E+08
Er166 8.64E+07
Er167 2.03E+08
Er168 5.68E+07
Er169 9.66E+07
Er170 2.85E+07
Er171 4.46E+07
Er172 0.00E+00
Tm162 6.30E+08
Tm163 5.44E+08
Tm164 1.94E+09
Tm165 3.78E+08
Tm166 5.39E+08
Tm167 2.35E+08
Tm168 3.73E+08
Tm169 2.24E+08
Tm170 2.83E+08
Tm171 1.00E+08
Tm172 1.89E+08
Tm173 5.60E+07
Tm174 1.66E+08
Tm175 2.14E+07
Tm176 0.00E+00
Yb167 4.48E+08
Yb168 1.88E+08
Yb169 3.13E+08
Yb170 1.34E+08
Yb171 1.94E+08
Yb172 5.58E+07
Yb173 1.13E+08
Yb174 2.45E+07
Yb175 8.35E+07
Yb176 1.82E+07
Yb177 4.50E+07
Yb178 0.00E+00
Lu168 5.95E+08
Lu169 4.41E+08
Lu170 4.67E+08
Lu171 3.37E+08
Lu172 4.27E+08
Lu173 2.51E+08
Lu174 2.57E+08
Lu175 1.66E+08
Lu176 2.19E+08
Lu177 1.16E+08
Lu178 1.22E+08
Lu179 8.23E+07
Lu180 1.69E+08
Lu181 4.74E+07
Lu182 0.00E+00
Hf173 2.71E+08
Hf174 1.54E+08
Hf175 2.45E+08
Hf176 7.90E+07
Hf177 2.18E+08
Hf178 4.85E+07
Hf179 1.39E+08
Hf180 2.80E+07
Hf181 3.74E+07
Hf182 1.78E+07
Hf183 0.00E+00
Ta174 4.07E+08
Ta175 3.53E+08
Ta176 9.32E+08
Ta177 1.18E+08
Ta178 2.54E+08
Ta179 2.03E+08
Ta180 2.59E+08
Ta181 1.17E+08
Ta182 1.83E+08
Ta183 8.84E+07
Ta184 1.68E+08
Ta185 6.65E+07
Ta186 2.39E+08
Ta187 0.00E+00
W179 3.01E+08
W180 8.06E+07
W181 2.35E+08
W182 4.40E+07
W183 8.43E+07
W184 3.47E+07
W185 9.72E+07
W186 2.60E+07
W187 4.78E+07
W188 7.75E+06
W189 0.00E+00
Re180 8.65E+08
Re181 2.93E+08
Re182 4.72E+08
Re183 1.93E+08
Re184 2.24E+08
Re185 2.23E+08
Re186 2.28E+08
Re187 1.72E+08
Re188 3.33E+08
Re189 7.84E+07
Re190 1.39E+08
Re191 4.49E+07
Re192 1.04E+08
Re193 0.00E+00
Os183 3.36E+08
Os184 9.87E+07
Os185 1.96E+08
Os186 6.33E+07
Os187 1.69E+08
Os188 5.90E+07
Os189 2.08E+08
Os190 4.28E+07
Os191 1.88E+08
Os192 4.51E+07
Os193 3.61E+07
Os194 0.00E+00
Ir184 6.34E+08
Ir185 3.39E+08
Ir186 5.34E+08
Ir187 2.67E+08
Ir188 3.35E+08
Ir189 1.98E+08
Ir190 3.70E+08
Ir191 1.94E+08
Ir192 3.47E+08
Ir193 1.43E+08
Ir194 1.11E+08
Ir195 5.73E+07
Ir196 2.96E+08
Ir197 3.54E+07
Ir198 0.00E+00
Pt189 3.59E+08
Pt190 9.76E+07
Pt191 2.82E+08
Pt192 8.58E+07
Pt193 2.25E+08
Pt194 5.30E+07
Pt195 1.26E+08
Pt196 2.86E+07
Pt197 3.83E+07
Pt198 1.19E+07
Pt199 1.79E+07
Pt200 0.00E+00
Au190 4.28E+08
Au191 2.92E+08
Au192 3.90E+08
Au193 2.21E+08
Au194 2.97E+08
Au195 1.39E+08
Au196 2.11E+08
Au197 8.41E+07
Au198 1.18E+08
Au199 3.02E+07
Au200 3.87E+07
Au201 1.12E+07
Au202 2.06E+07
Au203 1.86E+06
Au204 0.00E+00
Hg195 1.91E+08
Hg196 9.36E+07
Hg197 1.03E+08
Hg198 2.52E+07
Hg199 5.44E+07
Hg200 1.66E+07
Hg201 3.71E+07
Hg202 1.05E+07
Hg203 1.31E+07
Hg204 5.92E+06
Hg205 0.00E+00
Tl196 3.41E+08
Tl197 1.39E+08
Tl198 2.40E+08
Tl199 7.21E+07
Tl200 1.33E+08
Tl201 2.92E+07
Tl202 5.67E+07
Tl203 1.80E+07
Tl204 3.11E+07
Tl205 7.91E+06
Tl206 4.89E+06
Tl207 2.98E+05
Tl208 0.00E+00
Pb203 3.73E+07
Pb204 1.27E+07
Pb205 1.65E+07
Pb206 2.24E+06
Pb207 1.44E+06
Pb208 4.99E+04
Pb209 0.00E+00
Bi204 1.53E+08
Bi205 6.08E+07
Bi206 4.99E+07
Bi207 2.56E+07
Bi208 1.34E+07
Bi209 3.90E+05
Bi210 8.10E+05
Bi211 0.00E+00
Po209 0.00E+00
Po210 0.00E+00
Po211 0.00E+00
At210 0.00E+00
At211 0.00E+00
